Employee_ID,Age,Gender,Region,Industry,Job_Role,Years_of_Experience
EMP4439,47,Male,Africa,Healthcare,Software Engineer,24
EMP4440,39,Non-binary,Oceania,Manufacturing,Project Manager,1
EMP4441,52,Female,Asia,Manufacturing,Designer,34
EMP4442,26,Non-binary,South America,IT,Software Engineer,2
EMP4443,34,Prefer not to say,North America,Education,Project Manager,26
EMP4444,26,Non-binary,Oceania,Healthcare,Data Scientist,18
EMP4445,50,Non-binary,South America,Consulting,Project Manager,5
EMP4446,51,Non-binary,North America,Retail,HR,20
EMP4447,55,Male,Oceania,Manufacturing,Data Scientist,19
EMP4448,31,Female,Europe,Healthcare,Marketing,31
EMP4449,48,Male,South America,Healthcare,Data Scientist,24
EMP4450,43,Prefer not to say,North America,Consulting,Marketing,3
EMP4451,32,Non-binary,Africa,Consulting,Marketing,1
EMP4452,38,Prefer not to say,Oceania,Healthcare,Sales,24
EMP4453,30,Prefer not to say,North America,IT,Software Engineer,13
EMP4454,28,Prefer not to say,Asia,Finance,HR,29
EMP4455,30,Non-binary,Asia,Manufacturing,Designer,28
EMP4456,54,Female,Africa,Retail,Project Manager,7
EMP4457,43,Prefer not to say,Europe,IT,Software Engineer,27
EMP4458,40,Non-binary,Africa,Consulting,Sales,34
EMP4459,53,Female,Asia,Healthcare,Data Scientist,6
EMP4460,31,Prefer not to say,South America,Healthcare,Sales,12
EMP4461,35,Prefer not to say,Africa,IT,Sales,9
EMP4462,25,Male,Europe,Finance,Software Engineer,22
EMP4463,42,Male,South America,Finance,Marketing,18
EMP4464,52,Prefer not to say,South America,Consulting,Data Scientist,22
EMP4465,58,Prefer not to say,Europe,Healthcare,Software Engineer,3
EMP4466,51,Male,Asia,IT,Project Manager,3
EMP4467,55,Non-binary,North America,Consulting,HR,33
EMP4468,30,Female,South America,Healthcare,Marketing,16
EMP4469,28,Male,South America,IT,Project Manager,18
EMP4470,60,Non-binary,North America,Retail,Designer,13
EMP4471,45,Male,Europe,Consulting,Software Engineer,13
EMP4472,51,Prefer not to say,Africa,Manufacturing,Software Engineer,23
EMP4473,53,Male,Africa,Consulting,Designer,7
EMP4474,24,Non-binary,Europe,Manufacturing,HR,4
EMP4475,52,Non-binary,Oceania,Retail,Marketing,32
EMP4476,27,Prefer not to say,South America,IT,Software Engineer,28
EMP4477,43,Prefer not to say,Europe,Retail,HR,2
EMP4478,40,Non-binary,Africa,Retail,Software Engineer,3
EMP4479,36,Female,Asia,Finance,Marketing,30
EMP4480,22,Female,South America,Retail,Data Scientist,30
EMP4481,33,Male,South America,Finance,Designer,20
EMP4482,60,Prefer not to say,Oceania,Education,Project Manager,23
EMP4483,28,Male,Africa,Healthcare,Designer,6
EMP4484,33,Female,Oceania,Finance,Sales,13
EMP4485,53,Male,Oceania,Healthcare,Data Scientist,1
EMP4486,56,Male,Europe,Education,Project Manager,35
EMP4487,34,Prefer not to say,Asia,Education,HR,9
EMP4488,37,Female,Oceania,Retail,Designer,10
EMP4489,22,Prefer not to say,North America,Education,Sales,16
EMP4490,44,Non-binary,South America,Retail,Data Scientist,9
EMP4491,27,Female,Europe,Consulting,Sales,5
EMP4492,49,Male,Europe,Consulting,HR,14
EMP4493,55,Male,Africa,Finance,Software Engineer,9
EMP4494,53,Non-binary,South America,Manufacturing,Designer,5
EMP4495,38,Prefer not to say,North America,Education,Marketing,35
EMP4496,39,Non-binary,Asia,IT,Sales,34
EMP4497,56,Non-binary,Europe,IT,Marketing,16
EMP4498,48,Non-binary,Africa,IT,Marketing,13
EMP4499,24,Prefer not to say,North America,Finance,Designer,19
EMP4500,28,Non-binary,Oceania,Manufacturing,Designer,2
EMP4501,58,Prefer not to say,Asia,Retail,Software Engineer,18
EMP4502,35,Female,Africa,Finance,Software Engineer,31
EMP4503,60,Female,Asia,Healthcare,Designer,5
EMP4504,54,Prefer not to say,Europe,Finance,HR,18
EMP4505,30,Female,Africa,Manufacturing,Marketing,30
EMP4506,46,Non-binary,Africa,Finance,Software Engineer,19
EMP4507,49,Female,Oceania,Manufacturing,Designer,15
EMP4508,47,Female,Oceania,Finance,HR,10
EMP4509,26,Prefer not to say,South America,Healthcare,Sales,6
EMP4510,47,Male,South America,Retail,Data Scientist,20
EMP4511,52,Non-binary,Asia,Healthcare,Marketing,35
EMP4512,27,Prefer not to say,South America,IT,HR,23
EMP4513,59,Prefer not to say,Europe,IT,Project Manager,8
EMP4514,45,Prefer not to say,Asia,Retail,Data Scientist,12
EMP4515,29,Female,Europe,Manufacturing,Data Scientist,9
EMP4516,60,Non-binary,South America,Education,Project Manager,15
EMP4517,57,Prefer not to say,Oceania,Finance,Project Manager,23
EMP4518,28,Male,South America,Finance,Sales,15
EMP4519,23,Non-binary,Africa,Manufacturing,Sales,17
EMP4520,54,Non-binary,South America,Healthcare,Sales,1
EMP4521,25,Non-binary,Europe,Healthcare,HR,31
EMP4522,39,Prefer not to say,North America,Healthcare,Designer,28
EMP4523,55,Prefer not to say,South America,Consulting,Software Engineer,25
EMP4524,26,Male,Asia,Manufacturing,Project Manager,21
EMP4525,45,Non-binary,Africa,Finance,Marketing,16
EMP4526,56,Male,Asia,Retail,Designer,8
EMP4527,52,Female,North America,Consulting,Data Scientist,20
EMP4528,23,Non-binary,Europe,Manufacturing,Sales,24
EMP4529,43,Female,North America,IT,Marketing,12
EMP4530,49,Male,Africa,Manufacturing,Designer,28
EMP4531,34,Non-binary,Oceania,IT,Designer,13
EMP4532,49,Male,South America,Healthcare,Project Manager,5
EMP4533,51,Male,Asia,IT,Software Engineer,17
EMP4534,50,Male,Asia,Healthcare,Sales,7
EMP4535,54,Prefer not to say,South America,Consulting,HR,10
EMP4536,24,Male,North America,Education,Software Engineer,31
EMP4537,38,Female,Asia,Healthcare,Software Engineer,1
EMP4538,41,Male,South America,IT,Marketing,31
EMP4539,34,Male,South America,Healthcare,Marketing,35
EMP4540,36,Female,Africa,IT,Data Scientist,32
EMP4541,51,Non-binary,North America,Retail,Software Engineer,32
EMP4542,35,Prefer not to say,Africa,Healthcare,HR,5
EMP4543,52,Female,Oceania,Education,Marketing,18
EMP4544,56,Prefer not to say,Asia,Education,Software Engineer,5
EMP4545,30,Non-binary,Oceania,IT,Data Scientist,27
EMP4546,59,Female,Oceania,IT,Project Manager,12
EMP4547,60,Prefer not to say,Oceania,Retail,Designer,35
EMP4548,45,Female,Europe,Healthcare,HR,29
EMP4549,37,Prefer not to say,Oceania,Healthcare,Designer,17
EMP4550,40,Prefer not to say,Oceania,Education,Data Scientist,18
EMP4551,30,Non-binary,Oceania,Healthcare,Data Scientist,21
EMP4552,57,Non-binary,North America,Healthcare,Data Scientist,27
EMP4553,48,Prefer not to say,South America,Consulting,Data Scientist,3
EMP4554,51,Female,South America,Healthcare,Marketing,14
EMP4555,46,Prefer not to say,Europe,Consulting,Designer,10
EMP4556,56,Male,Europe,Finance,Designer,27
EMP4557,25,Male,Oceania,Consulting,Software Engineer,30
EMP4558,22,Non-binary,Oceania,Retail,Project Manager,26
EMP4559,42,Non-binary,North America,Finance,Software Engineer,18
EMP4560,40,Prefer not to say,Asia,Finance,Data Scientist,7
EMP4561,51,Non-binary,North America,Retail,Software Engineer,26
EMP4562,34,Female,Europe,Manufacturing,Marketing,3
EMP4563,34,Prefer not to say,Africa,Healthcare,Software Engineer,30
EMP4564,28,Non-binary,Europe,IT,Data Scientist,28
EMP4565,46,Non-binary,Africa,Finance,HR,27
EMP4566,37,Prefer not to say,Europe,Education,Marketing,27
EMP4567,48,Non-binary,Asia,Consulting,Designer,25
EMP4568,32,Non-binary,Oceania,Manufacturing,Marketing,17
EMP4569,28,Prefer not to say,Africa,IT,Marketing,32
EMP4570,41,Prefer not to say,Europe,Retail,Software Engineer,22
EMP4571,57,Prefer not to say,Africa,Manufacturing,Sales,27
EMP4572,42,Female,Europe,IT,Software Engineer,32
EMP4573,56,Female,Europe,Consulting,Project Manager,35
EMP4574,57,Prefer not to say,Oceania,IT,Data Scientist,14
EMP4575,32,Prefer not to say,South America,Retail,Software Engineer,9
EMP4576,57,Non-binary,Oceania,Healthcare,Designer,23
EMP4577,25,Non-binary,North America,Finance,HR,13
EMP4578,35,Female,South America,Consulting,Data Scientist,34
EMP4579,44,Female,Europe,Manufacturing,Sales,22
EMP4580,35,Non-binary,Oceania,Education,Data Scientist,6
EMP4581,43,Prefer not to say,North America,Consulting,Software Engineer,9
EMP4582,58,Female,North America,Manufacturing,Project Manager,25
EMP4583,29,Female,Asia,Finance,Designer,34
EMP4584,36,Non-binary,Africa,Retail,Designer,22
EMP4585,48,Prefer not to say,South America,Manufacturing,Sales,13
EMP4586,48,Non-binary,Europe,IT,Data Scientist,3
EMP4587,29,Non-binary,Oceania,Healthcare,Marketing,26
EMP4588,38,Prefer not to say,South America,IT,Data Scientist,12
EMP4589,38,Non-binary,Oceania,Consulting,Software Engineer,28
EMP4590,26,Prefer not to say,South America,IT,Sales,2
EMP4591,35,Prefer not to say,Oceania,Manufacturing,HR,24
EMP4592,53,Female,Europe,Retail,Sales,20
EMP4593,25,Non-binary,Asia,Healthcare,Data Scientist,31
EMP4594,22,Non-binary,Asia,Education,Project Manager,21
EMP4595,34,Male,Oceania,Finance,Software Engineer,15
EMP4596,31,Female,South America,Education,HR,32
EMP4597,26,Non-binary,North America,Education,Designer,10
EMP4598,54,Non-binary,Europe,Healthcare,Designer,32
EMP4599,34,Female,Asia,Healthcare,Sales,6
EMP4600,47,Female,South America,Retail,Data Scientist,26
EMP4601,39,Non-binary,North America,IT,Designer,16
EMP4602,26,Male,North America,Healthcare,Project Manager,35
EMP4603,30,Male,Africa,Finance,Project Manager,22
EMP4604,49,Prefer not to say,South America,IT,Sales,7
EMP4605,57,Non-binary,North America,Consulting,Data Scientist,25
EMP4606,44,Female,Oceania,Education,Sales,26
EMP4607,49,Non-binary,Asia,Retail,Software Engineer,3
EMP4608,53,Prefer not to say,Asia,Retail,Sales,19
EMP4609,45,Male,Asia,Retail,Project Manager,17
EMP4610,47,Non-binary,North America,Education,Project Manager,31
EMP4611,28,Male,North America,Education,Marketing,22
EMP4612,58,Non-binary,South America,Consulting,Software Engineer,8
EMP4613,23,Female,Asia,Manufacturing,Marketing,7
EMP4614,57,Non-binary,Europe,Education,Marketing,25
EMP4615,27,Non-binary,South America,Retail,Designer,2
EMP4616,52,Female,Oceania,Retail,Designer,20
EMP4617,48,Non-binary,Africa,IT,Sales,22
EMP4618,53,Non-binary,Asia,Education,Designer,21
EMP4619,56,Non-binary,Asia,Consulting,Sales,25
EMP4620,38,Non-binary,Asia,Consulting,Marketing,7
EMP4621,22,Female,Africa,Finance,Software Engineer,22
EMP4622,29,Non-binary,Africa,Consulting,Designer,2
EMP4623,40,Non-binary,Asia,IT,HR,18
EMP4624,55,Prefer not to say,South America,Retail,Designer,25
EMP4625,51,Prefer not to say,North America,Retail,HR,6
EMP4626,23,Female,South America,Manufacturing,HR,14
EMP4627,60,Prefer not to say,Oceania,Retail,Designer,24
EMP4628,38,Female,South America,IT,HR,11
EMP4629,36,Male,North America,Finance,Project Manager,29
EMP4630,25,Male,Oceania,Manufacturing,Marketing,14
EMP4631,47,Female,Europe,Retail,Designer,6
EMP4632,24,Male,South America,Consulting,Data Scientist,34
EMP4633,51,Female,South America,Finance,Data Scientist,9
EMP4634,48,Prefer not to say,Oceania,Consulting,HR,22
EMP4635,55,Non-binary,Asia,Healthcare,Sales,3
EMP4636,44,Prefer not to say,North America,Manufacturing,HR,32
EMP4637,48,Prefer not to say,Asia,Manufacturing,Software Engineer,35
EMP4638,22,Non-binary,North America,Retail,Software Engineer,9
EMP4639,37,Prefer not to say,Oceania,Healthcare,Data Scientist,28
EMP4640,53,Prefer not to say,Europe,Consulting,Software Engineer,24
EMP4641,45,Male,South America,Finance,HR,23
EMP4642,28,Prefer not to say,Europe,Consulting,Sales,31
EMP4643,25,Male,North America,Consulting,HR,29
EMP4644,29,Non-binary,Asia,IT,Software Engineer,3
EMP4645,56,Male,North America,Finance,Data Scientist,12
EMP4646,54,Prefer not to say,North America,Consulting,Project Manager,8
EMP4647,38,Prefer not to say,Africa,Education,Data Scientist,14
EMP4648,25,Female,South America,Manufacturing,HR,21
EMP4649,41,Male,Africa,Finance,Data Scientist,11
EMP4650,27,Prefer not to say,South America,Consulting,Sales,1
EMP4651,23,Female,Asia,IT,Designer,16
EMP4652,55,Male,Africa,Retail,Project Manager,32
EMP4653,43,Male,Oceania,Finance,Marketing,16
EMP4654,23,Non-binary,Oceania,Retail,Software Engineer,8
EMP4655,49,Female,Europe,IT,HR,16
EMP4656,36,Non-binary,South America,Finance,HR,14
EMP4657,57,Prefer not to say,Asia,Healthcare,Software Engineer,17
EMP4658,25,Female,Africa,Manufacturing,Designer,32
EMP4659,41,Female,Europe,IT,Designer,23
EMP4660,32,Non-binary,North America,Healthcare,HR,25
EMP4661,45,Female,Asia,Manufacturing,Marketing,23
EMP4662,39,Non-binary,North America,Retail,Designer,21
EMP4663,33,Prefer not to say,Europe,Retail,Sales,2
EMP4664,51,Female,Europe,IT,HR,8
EMP4665,44,Non-binary,South America,Retail,Marketing,23
EMP4666,43,Female,Africa,Healthcare,Sales,6
EMP4667,54,Non-binary,South America,Healthcare,Sales,33
EMP4668,54,Non-binary,Asia,Finance,HR,4
EMP4669,28,Prefer not to say,South America,Finance,Designer,6
EMP4670,41,Non-binary,South America,Manufacturing,Sales,27
EMP4671,46,Male,Africa,IT,Software Engineer,7
EMP4672,53,Male,North America,Healthcare,Designer,7
EMP4673,31,Prefer not to say,Europe,Education,Sales,11
EMP4674,43,Prefer not to say,South America,Finance,Sales,32
EMP4675,22,Female,Asia,Retail,HR,8
EMP4676,58,Prefer not to say,Africa,Healthcare,Designer,34
EMP4677,25,Non-binary,Africa,Healthcare,Project Manager,33
EMP4678,38,Female,Asia,IT,Project Manager,26
EMP4679,56,Male,Africa,Finance,Data Scientist,4
EMP4680,49,Prefer not to say,Oceania,Manufacturing,Project Manager,18
EMP4681,57,Female,Europe,Education,Software Engineer,4
EMP4682,28,Non-binary,Africa,Healthcare,Designer,8
EMP4683,34,Female,Europe,IT,Data Scientist,20
EMP4684,27,Female,Africa,Finance,Marketing,18
EMP4685,52,Prefer not to say,South America,Education,Designer,5
EMP4686,58,Prefer not to say,North America,Retail,Sales,15
EMP4687,45,Male,Africa,Retail,Marketing,20
EMP4688,29,Non-binary,Africa,Manufacturing,Software Engineer,27
EMP4689,30,Prefer not to say,Oceania,IT,Marketing,1
EMP4690,45,Female,Africa,Finance,Project Manager,34
EMP4691,50,Prefer not to say,Oceania,Education,Data Scientist,21
EMP4692,33,Prefer not to say,South America,Manufacturing,HR,22
EMP4693,55,Prefer not to say,Africa,Healthcare,Data Scientist,5
EMP4694,36,Non-binary,North America,Finance,HR,1
EMP4695,39,Female,Oceania,Finance,Designer,17
EMP4696,32,Prefer not to say,Asia,Manufacturing,Designer,17
EMP4697,39,Non-binary,Asia,Manufacturing,Data Scientist,21
EMP4698,47,Prefer not to say,Africa,Healthcare,Designer,27
EMP4699,57,Female,Asia,Retail,Data Scientist,20
EMP4700,59,Female,Europe,Retail,HR,33
EMP4701,43,Non-binary,South America,Education,Project Manager,23
EMP4702,28,Male,North America,IT,HR,3
EMP4703,50,Male,Asia,Education,Data Scientist,2
EMP4704,31,Female,Africa,Education,Sales,30
EMP4705,50,Prefer not to say,Africa,Consulting,Marketing,25
EMP4706,25,Prefer not to say,Europe,Education,Project Manager,19
EMP4707,36,Male,South America,Retail,HR,21
EMP4708,56,Female,Africa,Manufacturing,Project Manager,5
EMP4709,30,Female,Europe,IT,Sales,4
EMP4710,55,Female,Africa,Finance,Marketing,32
EMP4711,43,Male,Europe,Education,Sales,32
EMP4712,53,Female,Asia,Manufacturing,Marketing,12
EMP4713,26,Prefer not to say,South America,Manufacturing,Data Scientist,24
EMP4714,42,Female,Africa,IT,HR,27
EMP4715,24,Male,Europe,Finance,Software Engineer,2
EMP4716,58,Male,Oceania,Manufacturing,Marketing,4
EMP4717,53,Prefer not to say,Asia,Education,Software Engineer,20
EMP4718,30,Female,Asia,Manufacturing,Data Scientist,33
EMP4719,46,Female,Asia,Manufacturing,Sales,19
EMP4720,29,Female,Europe,Finance,Project Manager,29
EMP4721,26,Prefer not to say,Africa,Consulting,Software Engineer,12
EMP4722,28,Prefer not to say,North America,Consulting,Project Manager,26
EMP4723,54,Prefer not to say,Oceania,Retail,Designer,18
EMP4724,60,Female,Europe,Consulting,Sales,14
EMP4725,60,Prefer not to say,South America,Consulting,Marketing,22
EMP4726,52,Female,Oceania,Finance,Designer,14
EMP4727,33,Prefer not to say,Africa,Finance,Data Scientist,21
EMP4728,48,Non-binary,Asia,Consulting,Software Engineer,31
EMP4729,24,Female,Europe,Healthcare,Sales,19
EMP4730,32,Non-binary,South America,Consulting,Software Engineer,22
EMP4731,40,Non-binary,Europe,Manufacturing,Data Scientist,15
EMP4732,32,Non-binary,South America,Consulting,Designer,25
EMP4733,59,Non-binary,Oceania,Consulting,Software Engineer,19
EMP4734,33,Male,South America,Finance,HR,13
EMP4735,25,Prefer not to say,Oceania,Consulting,Data Scientist,7
EMP4736,41,Non-binary,South America,IT,Designer,14
EMP4737,36,Female,Africa,Finance,HR,10
EMP4738,39,Male,Asia,Consulting,Designer,16
EMP4739,51,Male,Africa,Manufacturing,Project Manager,27
EMP4740,30,Prefer not to say,Oceania,Education,Sales,23
EMP4741,54,Non-binary,Oceania,Education,Software Engineer,21
EMP4742,48,Female,Africa,Consulting,Project Manager,32
EMP4743,60,Prefer not to say,Oceania,Education,Project Manager,15
EMP4744,60,Prefer not to say,Asia,Retail,Project Manager,7
EMP4745,44,Male,Oceania,Healthcare,Sales,34
EMP4746,30,Male,Europe,Education,Designer,4
EMP4747,51,Female,Asia,Education,Project Manager,23
EMP4748,55,Prefer not to say,Asia,Manufacturing,Software Engineer,22
EMP4749,60,Prefer not to say,Europe,Retail,Marketing,32
EMP4750,27,Female,North America,Consulting,HR,13
EMP4751,39,Male,North America,Finance,Marketing,21
EMP4752,41,Female,North America,Manufacturing,HR,10
EMP4753,38,Female,South America,Consulting,HR,7
EMP4754,51,Female,Europe,Healthcare,HR,19
EMP4755,53,Prefer not to say,Oceania,IT,Marketing,27
EMP4756,25,Female,Oceania,Manufacturing,Project Manager,5
EMP4757,33,Prefer not to say,North America,Retail,Marketing,29
EMP4758,26,Prefer not to say,Oceania,IT,Software Engineer,2
EMP4759,49,Female,South America,Finance,Sales,22
EMP4760,27,Male,North America,Manufacturing,HR,30
EMP4761,52,Non-binary,Europe,Healthcare,Software Engineer,15
EMP4762,56,Male,North America,Finance,HR,22
EMP4763,58,Prefer not to say,Africa,Manufacturing,HR,10
EMP4764,41,Prefer not to say,Oceania,Finance,Project Manager,29
EMP4765,25,Non-binary,Africa,Retail,Project Manager,18
EMP4766,23,Female,Asia,Education,Project Manager,14
EMP4767,40,Female,Oceania,Manufacturing,Software Engineer,23
EMP4768,25,Prefer not to say,Europe,Education,Data Scientist,6
EMP4769,55,Female,North America,Consulting,Project Manager,13
EMP4770,46,Female,North America,IT,Data Scientist,27
EMP4771,33,Prefer not to say,Africa,Manufacturing,Project Manager,19
EMP4772,23,Female,Asia,IT,HR,1
EMP4773,22,Female,North America,Manufacturing,Designer,4
EMP4774,24,Prefer not to say,North America,Finance,HR,30
