Employee_ID,Work_ID,Wellness_ID,Stress_Level,Work_Life_Balance_Rating,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work
EMP4325,3498,58,Low,2,Increase,2,Satisfied
EMP4326,3029,16,Low,5,Increase,2,Satisfied
EMP4327,1124,55,High,1,Decrease,4,Neutral
EMP4328,3499,64,High,4,Decrease,3,Neutral
EMP4329,3500,67,Medium,3,Increase,5,Unsatisfied
EMP4330,3501,28,Medium,5,Decrease,3,Neutral
EMP4331,3502,34,Medium,5,Decrease,2,Unsatisfied
EMP4332,3503,44,Medium,3,No Change,1,Unsatisfied
EMP4333,3504,15,Low,5,Decrease,4,Unsatisfied
EMP4334,3505,59,Low,4,Decrease,3,Satisfied
EMP4335,2339,33,High,1,Decrease,4,Neutral
EMP4336,3506,53,Medium,2,Decrease,4,Unsatisfied
EMP4337,2838,36,Low,2,Increase,5,Satisfied
EMP4338,3507,25,High,2,Increase,4,Unsatisfied
EMP4339,2091,32,High,1,No Change,3,Neutral
EMP4340,374,27,High,1,Decrease,2,Neutral
EMP4341,3508,6,Low,1,Decrease,4,Neutral
EMP4342,3509,42,Low,4,Decrease,1,Unsatisfied
EMP4343,3510,39,Medium,4,Decrease,4,Unsatisfied
EMP4344,3511,62,High,1,Increase,4,Neutral
EMP4345,3208,64,Medium,1,Increase,4,Unsatisfied
EMP4346,675,42,Medium,1,Decrease,2,Satisfied
EMP4347,3512,9,Low,2,Decrease,1,Unsatisfied
EMP4348,1114,43,Medium,5,Decrease,5,Neutral
EMP4349,2143,21,High,2,Decrease,1,Neutral
EMP4350,3513,69,High,5,Increase,1,Neutral
EMP4351,3514,25,Low,2,No Change,2,Unsatisfied
EMP4352,3084,19,Low,5,No Change,1,Unsatisfied
EMP4353,2692,16,Medium,1,No Change,2,Satisfied
EMP4354,3515,50,High,3,Increase,3,Unsatisfied
EMP4355,3516,30,Medium,4,Decrease,5,Satisfied
EMP4356,3517,14,Medium,3,Increase,1,Unsatisfied
EMP4357,3518,28,Medium,3,No Change,1,Neutral
EMP4358,3519,35,Low,4,Decrease,1,Neutral
EMP4359,2942,42,Low,2,No Change,4,Neutral
EMP4360,3520,4,High,3,Increase,1,Satisfied
EMP4361,3521,45,High,4,Increase,4,Unsatisfied
EMP4362,2969,32,High,1,Increase,3,Neutral
EMP4363,3522,41,High,4,No Change,1,Satisfied
EMP4364,3079,51,High,1,Increase,2,Unsatisfied
EMP4365,2589,20,Medium,3,Increase,5,Unsatisfied
EMP4366,3523,19,Low,1,Increase,4,Unsatisfied
EMP4367,3524,20,Low,3,No Change,3,Neutral
EMP4368,3097,64,High,2,Increase,3,Neutral
EMP4369,3525,9,Medium,3,Increase,2,Unsatisfied
EMP4370,3526,37,High,4,Increase,2,Satisfied
EMP4371,1,52,Low,3,Decrease,5,Neutral
EMP4372,3527,15,Low,2,Decrease,1,Neutral
EMP4373,3528,68,High,2,No Change,5,Satisfied
EMP4374,2987,46,Medium,1,Decrease,3,Unsatisfied
EMP4375,3477,18,Low,3,No Change,4,Unsatisfied
EMP4376,48,66,Low,1,Increase,5,Satisfied
EMP4377,2253,54,Low,1,Decrease,3,Unsatisfied
EMP4378,3529,35,Low,5,Decrease,1,Satisfied
EMP4379,3530,61,High,5,Decrease,1,Neutral
EMP4380,3531,57,Low,5,Increase,4,Neutral
EMP4381,2088,4,Medium,3,Increase,4,Neutral
EMP4382,2994,63,High,4,Decrease,2,Unsatisfied
EMP4383,3532,51,Low,5,No Change,2,Neutral
EMP4384,2978,4,Medium,3,Decrease,3,Unsatisfied
EMP4385,3119,64,Low,3,Increase,3,Neutral
EMP4386,2760,57,Low,3,Increase,2,Satisfied
EMP4387,3533,35,Medium,5,No Change,1,Unsatisfied
EMP4388,3534,62,High,4,No Change,1,Neutral
EMP4389,3535,32,High,3,Increase,2,Neutral
EMP4390,3536,39,Medium,4,Decrease,4,Neutral
EMP4391,968,26,Medium,3,Increase,5,Unsatisfied
EMP4392,1608,34,High,1,Increase,3,Neutral
EMP4393,3537,19,High,5,No Change,1,Unsatisfied
EMP4394,378,70,Medium,4,Decrease,3,Unsatisfied
EMP4395,3538,49,High,5,Increase,1,Neutral
EMP4396,3539,29,Medium,4,No Change,1,Satisfied
EMP4397,3540,54,Medium,3,Decrease,4,Neutral
EMP4398,3541,53,High,4,No Change,5,Satisfied
EMP4399,3542,41,High,5,No Change,4,Unsatisfied
EMP4400,3543,47,High,1,Decrease,2,Unsatisfied
EMP4401,3544,57,Low,4,Decrease,4,Satisfied
EMP4402,3545,33,High,4,Decrease,1,Satisfied
EMP4403,1191,53,High,1,Decrease,5,Neutral
EMP4404,3546,6,Low,4,No Change,3,Neutral
EMP4405,3547,24,High,3,No Change,4,Unsatisfied
EMP4406,3548,12,Medium,3,Increase,4,Satisfied
EMP4407,3549,1,High,4,Decrease,2,Satisfied
EMP4408,2353,25,Low,3,Decrease,5,Unsatisfied
EMP4409,3550,33,Medium,4,No Change,2,Neutral
EMP4410,3551,37,High,1,Decrease,4,Neutral
EMP4411,3552,44,Medium,5,Decrease,5,Neutral
EMP4412,3553,24,High,4,Decrease,3,Satisfied
EMP4413,1721,27,Medium,4,No Change,1,Unsatisfied
EMP4414,3554,21,High,3,No Change,4,Unsatisfied
EMP4415,3474,19,High,5,Increase,3,Satisfied
EMP4416,3555,68,High,5,Decrease,5,Satisfied
EMP4417,3556,8,Low,5,No Change,5,Satisfied
EMP4418,3557,21,High,5,Increase,4,Neutral
EMP4419,3558,58,High,3,Increase,4,Unsatisfied
EMP4420,3559,40,Low,4,No Change,3,Neutral
EMP4421,3560,6,Medium,2,No Change,2,Satisfied
EMP4422,3561,17,Medium,2,Decrease,5,Neutral
EMP4423,1976,7,Low,5,Decrease,1,Neutral
EMP4424,3562,15,High,5,No Change,1,Satisfied
EMP4425,3563,67,High,2,No Change,4,Neutral
EMP4426,3564,70,Low,2,No Change,3,Satisfied
EMP4427,3565,23,High,2,No Change,2,Unsatisfied
EMP4428,3566,29,Medium,3,Decrease,4,Satisfied
EMP4429,3567,49,High,1,Increase,4,Neutral
EMP4430,236,54,High,1,No Change,5,Unsatisfied
EMP4431,3224,37,High,4,Increase,3,Unsatisfied
EMP4432,1480,11,High,1,Decrease,3,Satisfied
EMP4433,3568,59,High,1,No Change,3,Satisfied
EMP4434,3569,12,Low,4,No Change,4,Satisfied
EMP4435,1795,1,High,3,No Change,1,Satisfied
EMP4436,3570,52,Low,5,Increase,3,Satisfied
EMP4437,3062,46,High,1,Decrease,4,Neutral
EMP4438,3571,51,High,2,Increase,5,Satisfied
EMP4439,540,37,Medium,1,No Change,3,Satisfied
EMP4440,3572,36,High,1,Decrease,1,Neutral
EMP4441,3573,41,Low,2,No Change,3,Neutral
EMP4442,3574,72,Low,3,Decrease,2,Unsatisfied
EMP4443,3575,15,Low,1,No Change,2,Satisfied
EMP4444,2822,44,Low,2,Decrease,5,Unsatisfied
EMP4445,588,7,Medium,4,Increase,4,Unsatisfied
EMP4446,429,2,Medium,1,No Change,4,Neutral
EMP4447,3576,43,High,4,No Change,1,Unsatisfied
EMP4448,3577,69,Medium,4,No Change,5,Neutral
EMP4449,3578,70,Low,2,No Change,1,Neutral
EMP4450,3579,28,Low,1,Increase,3,Neutral
EMP4451,323,19,Medium,4,Increase,5,Satisfied
EMP4452,3147,20,Low,1,Increase,5,Unsatisfied
EMP4453,3580,24,Medium,4,No Change,5,Unsatisfied
EMP4454,309,44,Low,2,Increase,2,Unsatisfied
EMP4455,1791,22,High,5,Increase,2,Neutral
EMP4456,3581,22,Low,3,Decrease,3,Unsatisfied
EMP4457,3582,69,High,3,Decrease,3,Unsatisfied
EMP4458,3583,59,High,5,Increase,5,Satisfied
EMP4459,1983,22,Low,1,No Change,4,Unsatisfied
EMP4460,2440,16,High,2,No Change,2,Neutral
EMP4461,3584,69,High,1,Increase,2,Satisfied
EMP4462,3585,11,High,4,Decrease,1,Unsatisfied
EMP4463,3586,38,Low,3,Decrease,3,Unsatisfied
EMP4464,3587,12,Low,1,Increase,2,Unsatisfied
EMP4465,2801,70,High,4,Increase,1,Satisfied
EMP4466,2364,15,High,1,Increase,3,Unsatisfied
EMP4467,3588,34,Medium,4,Decrease,4,Satisfied
EMP4468,3589,8,High,2,Increase,1,Satisfied
EMP4469,3590,72,Medium,3,No Change,1,Unsatisfied
EMP4470,3591,33,Medium,5,No Change,5,Neutral
EMP4471,1099,19,Medium,4,Increase,3,Satisfied
EMP4472,1489,14,High,5,Increase,4,Satisfied
EMP4473,3592,15,Low,1,No Change,2,Neutral
EMP4474,3593,14,Medium,5,Increase,2,Satisfied
EMP4475,3594,17,Medium,2,No Change,5,Unsatisfied
EMP4476,22,66,Medium,1,Increase,2,Satisfied
EMP4477,2952,31,Low,5,Increase,3,Neutral
EMP4478,1974,45,Low,4,Decrease,2,Unsatisfied
EMP4479,1590,46,Medium,5,Decrease,2,Unsatisfied
EMP4480,3595,72,High,4,No Change,5,Neutral
EMP4481,530,53,Medium,3,No Change,1,Satisfied
EMP4482,3596,61,Low,3,Increase,1,Neutral
EMP4483,3597,44,Medium,4,No Change,2,Satisfied
EMP4484,205,9,Medium,1,Decrease,1,Satisfied
EMP4485,3598,49,Low,5,No Change,2,Unsatisfied
EMP4486,3599,16,Medium,2,Decrease,1,Unsatisfied
EMP4487,3600,56,Low,2,Increase,5,Neutral
EMP4488,284,29,Low,1,Decrease,3,Unsatisfied
EMP4489,2212,70,Low,4,No Change,5,Unsatisfied
EMP4490,248,24,Medium,4,Increase,1,Neutral
EMP4491,3601,16,Medium,4,Decrease,1,Satisfied
EMP4492,3602,22,High,1,Decrease,2,Satisfied
EMP4493,3178,14,Medium,2,Decrease,2,Satisfied
EMP4494,3603,69,Low,3,Increase,5,Satisfied
EMP4495,1656,10,Medium,4,No Change,5,Satisfied
EMP4496,3604,1,Low,5,No Change,3,Unsatisfied
EMP4497,3605,5,High,4,Increase,2,Satisfied
EMP4498,3606,30,Low,1,No Change,3,Neutral
EMP4499,2255,4,High,2,Decrease,5,Neutral
EMP4500,3607,5,High,1,No Change,4,Unsatisfied
EMP4501,3608,61,Low,5,No Change,3,Satisfied
EMP4502,320,1,Medium,2,Increase,4,Neutral
EMP4503,3609,41,Low,2,Decrease,3,Unsatisfied
EMP4504,3610,34,Medium,1,No Change,2,Unsatisfied
EMP4505,3611,56,Medium,1,No Change,1,Unsatisfied
EMP4506,3612,31,Medium,4,Decrease,2,Neutral
EMP4507,3613,26,Low,1,No Change,3,Neutral
EMP4508,3614,51,Medium,2,No Change,3,Satisfied
EMP4509,3615,15,High,3,Decrease,2,Unsatisfied
EMP4510,3616,26,High,3,Decrease,5,Neutral
EMP4511,3617,2,Low,4,Increase,2,Satisfied
EMP4512,2520,4,High,4,Decrease,4,Neutral
EMP4513,3618,7,High,4,Decrease,1,Unsatisfied
EMP4514,2494,17,Medium,3,No Change,1,Unsatisfied
EMP4515,3619,14,Medium,1,Decrease,4,Neutral
EMP4516,3620,34,Low,5,No Change,1,Satisfied
EMP4517,3621,37,Medium,5,No Change,3,Neutral
EMP4518,3622,41,High,3,Increase,1,Neutral
EMP4519,1841,57,Medium,1,Decrease,3,Neutral
EMP4520,3623,1,Low,5,Decrease,1,Satisfied
EMP4521,3624,12,Low,2,No Change,5,Neutral
EMP4522,532,63,Medium,4,No Change,4,Satisfied
EMP4523,246,24,Low,4,No Change,3,Neutral
EMP4524,1056,26,Medium,2,Increase,2,Neutral
EMP4525,3625,29,High,1,Increase,5,Neutral
EMP4526,3626,49,Medium,1,No Change,1,Unsatisfied
EMP4527,602,35,High,5,No Change,1,Satisfied
EMP4528,1203,39,Medium,2,No Change,1,Neutral
EMP4529,3627,4,High,5,Decrease,3,Satisfied
EMP4530,3628,47,Low,1,No Change,5,Unsatisfied
EMP4531,3629,24,High,4,Decrease,5,Neutral
EMP4532,2859,5,Low,2,Decrease,4,Satisfied
EMP4533,3630,26,Low,1,Decrease,4,Unsatisfied
EMP4534,839,43,Low,4,Increase,4,Satisfied
EMP4535,3631,68,Low,3,Decrease,4,Neutral
EMP4536,3632,5,Low,2,No Change,2,Neutral
EMP4537,3633,30,Low,1,Decrease,4,Unsatisfied
EMP4538,3147,15,Low,1,No Change,1,Neutral
EMP4539,716,64,High,2,Decrease,2,Neutral
EMP4540,3634,63,High,2,Increase,2,Unsatisfied
EMP4541,1979,17,Low,3,Increase,2,Unsatisfied
EMP4542,3635,47,Low,4,No Change,1,Neutral
EMP4543,3078,39,Medium,2,Increase,3,Unsatisfied
EMP4544,1577,68,Medium,5,Increase,2,Neutral
EMP4545,3636,61,Low,5,No Change,5,Satisfied
EMP4546,3637,35,High,2,No Change,3,Unsatisfied
EMP4547,3638,32,High,4,Decrease,5,Neutral
EMP4548,3639,20,Medium,4,Increase,3,Satisfied
EMP4549,3585,28,Low,3,Decrease,5,Unsatisfied
EMP4550,3640,23,Medium,4,Increase,2,Neutral
EMP4551,2490,46,Medium,1,Decrease,5,Neutral
EMP4552,1237,40,Low,3,No Change,3,Unsatisfied
EMP4553,3641,13,Low,3,Increase,5,Unsatisfied
EMP4554,3642,10,Medium,2,Decrease,4,Satisfied
EMP4555,3643,2,Low,5,Increase,4,Neutral
EMP4556,1899,31,High,3,Decrease,2,Unsatisfied
EMP4557,3644,37,Medium,1,Decrease,5,Neutral
EMP4558,3645,35,High,4,Increase,4,Satisfied
EMP4559,3646,2,Low,5,Increase,5,Satisfied
EMP4560,937,69,High,3,Increase,2,Unsatisfied
EMP4561,2996,5,High,2,No Change,1,Neutral
EMP4562,1507,21,Medium,3,Increase,4,Satisfied
EMP4563,2601,26,Low,5,Decrease,5,Satisfied
EMP4564,871,36,High,5,Decrease,5,Neutral
EMP4565,394,41,High,2,Decrease,2,Neutral
EMP4566,3647,33,Medium,1,Increase,1,Satisfied
EMP4567,1244,1,Low,5,Decrease,5,Satisfied
EMP4568,3648,25,Medium,1,Increase,1,Unsatisfied
EMP4569,3649,23,Low,4,Increase,3,Unsatisfied
EMP4570,3650,18,Low,5,Increase,5,Unsatisfied
EMP4571,3651,13,Medium,2,Decrease,2,Neutral
EMP4572,3652,27,Low,2,No Change,1,Satisfied
EMP4573,1956,28,Low,1,Increase,2,Unsatisfied
EMP4574,3653,40,Low,5,Increase,1,Satisfied
EMP4575,2254,56,Medium,3,Decrease,2,Unsatisfied
EMP4576,1190,28,High,3,No Change,2,Satisfied
EMP4577,2784,70,Low,1,Increase,1,Satisfied
EMP4578,3654,2,Low,5,Decrease,2,Neutral
EMP4579,3655,34,Medium,2,Decrease,2,Satisfied
EMP4580,3656,43,Low,2,Increase,2,Unsatisfied
EMP4581,3657,12,Medium,2,Decrease,3,Unsatisfied
EMP4582,3394,44,Medium,1,No Change,2,Satisfied
EMP4583,2621,13,Medium,1,Increase,4,Satisfied
EMP4584,2191,62,High,4,Decrease,4,Neutral
EMP4585,2569,20,Low,5,No Change,3,Unsatisfied
EMP4586,3658,21,Low,1,Decrease,1,Satisfied
EMP4587,3659,29,Medium,3,Decrease,1,Neutral
EMP4588,2600,11,Low,3,No Change,1,Neutral
EMP4589,3660,18,Medium,4,Increase,3,Unsatisfied
EMP4590,3661,38,Low,4,Decrease,5,Satisfied
EMP4591,3662,72,High,4,Decrease,1,Unsatisfied
EMP4592,3663,32,High,5,Decrease,5,Satisfied
EMP4593,3664,2,Low,1,Decrease,5,Neutral
EMP4594,3665,16,Medium,3,Decrease,1,Unsatisfied
EMP4595,3666,46,Medium,3,No Change,3,Satisfied
EMP4596,3667,49,High,3,Decrease,5,Unsatisfied
EMP4597,1658,72,High,1,Increase,4,Satisfied
EMP4598,3668,65,Medium,5,Increase,4,Neutral
EMP4599,3669,29,Low,1,Increase,4,Unsatisfied
EMP4600,3670,9,Low,2,Decrease,4,Satisfied
EMP4601,3671,51,High,5,Decrease,2,Satisfied
EMP4602,3672,7,Low,1,Decrease,4,Unsatisfied
EMP4603,3673,36,High,5,Increase,2,Satisfied
EMP4604,441,13,High,2,No Change,5,Neutral
EMP4605,3258,59,Low,4,No Change,5,Satisfied
EMP4606,3674,57,Medium,1,Decrease,2,Satisfied
EMP4607,993,2,High,5,Increase,5,Neutral
EMP4608,3675,18,High,4,Decrease,2,Unsatisfied
EMP4609,3676,70,High,5,Increase,3,Unsatisfied
EMP4610,2792,53,Medium,4,No Change,1,Unsatisfied
EMP4611,679,34,High,3,Decrease,2,Unsatisfied
EMP4612,3677,9,Low,1,Decrease,4,Unsatisfied
EMP4613,3678,58,Medium,5,No Change,2,Unsatisfied
EMP4614,3679,13,Low,2,No Change,5,Satisfied
EMP4615,3680,22,Low,4,Increase,4,Neutral
EMP4616,3681,58,Low,3,Decrease,5,Neutral
EMP4617,3682,33,High,1,Increase,3,Satisfied
EMP4618,3155,69,Medium,4,Decrease,4,Unsatisfied
EMP4619,3683,61,Low,5,Increase,5,Unsatisfied
EMP4620,3684,59,Medium,4,Decrease,2,Satisfied
EMP4621,3685,43,Medium,3,No Change,2,Satisfied
EMP4622,3686,7,Low,1,Increase,3,Neutral
EMP4623,3687,62,Low,2,Decrease,3,Neutral
EMP4624,3688,8,Medium,4,Increase,4,Neutral
EMP4625,3689,3,High,2,Decrease,2,Unsatisfied
EMP4626,3690,51,Low,2,Increase,3,Neutral
EMP4627,2371,63,High,5,No Change,5,Satisfied
EMP4628,3691,43,High,2,Increase,1,Neutral
EMP4629,3692,53,High,4,Increase,5,Neutral
EMP4630,3693,45,Low,4,Increase,2,Unsatisfied
EMP4631,3694,2,Low,2,Increase,2,Unsatisfied
EMP4632,3695,7,Low,1,Increase,4,Satisfied
EMP4633,2061,53,High,5,Increase,2,Unsatisfied
EMP4634,3696,9,High,4,No Change,1,Unsatisfied
EMP4635,956,44,High,5,Decrease,1,Unsatisfied
EMP4636,3697,52,Medium,3,Increase,2,Neutral
EMP4637,2938,56,High,4,Increase,5,Neutral
EMP4638,3698,47,Low,4,No Change,5,Neutral
EMP4639,3699,29,Low,5,Increase,5,Neutral
EMP4640,3700,72,High,4,Decrease,4,Satisfied
EMP4641,3701,8,High,1,Increase,1,Neutral
EMP4642,3702,33,Low,1,Increase,1,Satisfied
EMP4643,3703,12,Low,3,Increase,3,Unsatisfied
EMP4644,3704,68,Medium,5,No Change,2,Unsatisfied
EMP4645,3479,11,Low,3,No Change,2,Neutral
EMP4646,966,21,High,4,Decrease,4,Neutral
EMP4647,3705,29,High,1,No Change,5,Satisfied
EMP4648,3706,24,Low,4,No Change,1,Neutral
EMP4649,3707,14,Medium,1,No Change,1,Unsatisfied
EMP4650,3708,61,Low,1,Increase,2,Neutral
EMP4651,3709,57,High,3,Decrease,5,Unsatisfied
EMP4652,3710,15,High,1,No Change,4,Neutral
EMP4653,3711,47,Medium,4,No Change,4,Satisfied
EMP4654,3712,32,High,2,No Change,3,Neutral
EMP4655,3713,27,Medium,2,No Change,4,Satisfied
EMP4656,3714,27,Low,4,Increase,1,Unsatisfied
EMP4657,358,64,Medium,2,Increase,2,Unsatisfied
EMP4658,3715,30,Low,4,No Change,3,Neutral
EMP4659,3716,25,Low,1,No Change,1,Unsatisfied
EMP4660,3717,27,Low,4,Increase,2,Satisfied
EMP4661,3718,30,Low,1,Decrease,2,Satisfied
EMP4662,1422,49,Medium,5,Increase,5,Neutral
EMP4663,3719,12,Medium,5,Increase,3,Satisfied
EMP4664,2671,67,Medium,5,Decrease,2,Neutral
EMP4665,3720,31,Medium,5,No Change,4,Unsatisfied
EMP4666,3721,28,High,2,Decrease,2,Neutral
EMP4667,2724,12,High,5,No Change,1,Unsatisfied
EMP4668,165,23,Medium,4,Increase,1,Satisfied
EMP4669,693,51,High,3,No Change,3,Satisfied
EMP4670,3722,20,Low,4,Increase,5,Neutral
EMP4671,3723,55,Low,5,Increase,4,Unsatisfied
EMP4672,3724,7,High,1,No Change,3,Unsatisfied
EMP4673,3725,41,High,1,Increase,1,Neutral
EMP4674,3726,16,High,4,No Change,3,Unsatisfied
EMP4675,291,13,Medium,2,Increase,4,Unsatisfied
EMP4676,3727,60,Low,2,No Change,2,Neutral
EMP4677,3728,17,High,1,No Change,5,Unsatisfied
EMP4678,1370,35,High,4,Increase,2,Satisfied
EMP4679,3729,43,Low,4,Decrease,1,Unsatisfied
EMP4680,3730,4,Medium,3,No Change,1,Neutral
EMP4681,3731,48,High,4,No Change,3,Unsatisfied
EMP4682,1360,11,High,2,No Change,5,Unsatisfied
EMP4683,2936,14,Low,4,Decrease,4,Satisfied
EMP4684,3732,26,Low,5,Increase,1,Neutral
EMP4685,3733,33,High,3,No Change,1,Unsatisfied
EMP4686,3734,56,Medium,1,No Change,2,Satisfied
EMP4687,568,1,Low,5,No Change,4,Satisfied
EMP4688,3735,24,Medium,3,Increase,1,Unsatisfied
EMP4689,3736,10,Medium,3,Increase,3,Unsatisfied
EMP4690,3737,70,High,5,No Change,2,Satisfied
EMP4691,3738,57,Medium,2,Decrease,2,Neutral
EMP4692,3739,24,Low,4,No Change,5,Neutral
EMP4693,2503,50,High,5,Increase,4,Unsatisfied
EMP4694,3631,20,High,3,Decrease,4,Unsatisfied
EMP4695,3740,6,Low,2,Increase,3,Satisfied
EMP4696,3741,65,Low,5,No Change,2,Neutral
EMP4697,3742,31,Medium,3,Increase,5,Neutral
EMP4698,3743,22,High,4,No Change,3,Unsatisfied
EMP4699,1133,2,High,2,No Change,1,Neutral
EMP4700,3744,1,Medium,3,No Change,3,Unsatisfied
EMP4701,3346,22,Medium,5,No Change,5,Neutral
EMP4702,3745,49,Low,1,No Change,2,Satisfied
EMP4703,3746,66,Low,4,No Change,3,Unsatisfied
EMP4704,620,44,Medium,4,Decrease,3,Neutral
EMP4705,3747,4,High,1,No Change,2,Neutral
EMP4706,2903,49,High,5,No Change,1,Unsatisfied
EMP4707,3748,69,Low,1,Decrease,5,Satisfied
EMP4708,3749,45,Medium,5,Decrease,3,Satisfied
EMP4709,3750,54,Medium,4,No Change,2,Satisfied
EMP4710,3751,25,Medium,1,No Change,2,Satisfied
EMP4711,3752,31,Low,5,Decrease,1,Satisfied
EMP4712,905,64,Low,2,No Change,4,Satisfied
EMP4713,491,47,High,3,Increase,5,Neutral
EMP4714,3753,30,Low,1,Increase,3,Unsatisfied
EMP4715,2878,29,High,4,Decrease,4,Neutral
EMP4716,3754,11,High,1,Increase,2,Satisfied
EMP4717,3755,16,Medium,1,Decrease,2,Satisfied
EMP4718,3756,61,Low,1,Increase,3,Satisfied
EMP4719,3757,15,Low,5,Increase,1,Neutral
EMP4720,3758,6,High,3,Increase,1,Satisfied
EMP4721,3759,3,Low,3,Decrease,3,Neutral
EMP4722,3760,69,High,4,Increase,4,Neutral
EMP4723,3761,10,Medium,3,Decrease,2,Satisfied
EMP4724,3762,19,Medium,5,No Change,3,Unsatisfied
EMP4725,3763,52,High,2,Increase,4,Unsatisfied
EMP4726,3764,5,High,4,Decrease,3,Satisfied
EMP4727,380,26,Low,3,Decrease,3,Neutral
EMP4728,1960,72,High,2,No Change,2,Neutral
EMP4729,3765,54,Medium,3,No Change,3,Neutral
EMP4730,3181,29,Low,1,No Change,3,Satisfied
EMP4731,3345,45,Medium,1,Increase,3,Unsatisfied
EMP4732,3766,54,Low,1,Increase,4,Satisfied
EMP4733,3767,44,High,5,Decrease,3,Satisfied
EMP4734,3768,2,High,3,No Change,1,Unsatisfied
EMP4735,3769,69,Medium,1,No Change,4,Satisfied
EMP4736,3770,71,Low,3,Increase,4,Neutral
EMP4737,2372,42,Low,2,Decrease,1,Neutral
EMP4738,235,2,High,4,Increase,4,Satisfied
EMP4739,3771,45,High,1,Decrease,1,Satisfied
EMP4740,3772,43,Medium,4,Decrease,1,Satisfied
EMP4741,3262,4,Low,5,Decrease,2,Satisfied
EMP4742,3773,24,Medium,2,Decrease,2,Unsatisfied
EMP4743,1418,35,High,4,Increase,3,Satisfied
EMP4744,651,68,Medium,5,Decrease,1,Neutral
EMP4745,1816,14,Medium,1,Increase,3,Neutral
EMP4746,823,33,Medium,1,Increase,3,Unsatisfied
EMP4747,3774,34,Medium,4,Decrease,2,Neutral
EMP4748,3775,72,Low,4,No Change,2,Neutral
EMP4749,2867,7,High,2,Increase,5,Unsatisfied
EMP4750,3625,7,High,3,Decrease,1,Satisfied
EMP4751,2603,70,High,1,No Change,3,Unsatisfied
EMP4752,3551,20,Medium,4,Decrease,1,Unsatisfied
EMP4753,3776,18,Medium,3,Increase,3,Neutral
EMP4754,3777,10,Medium,1,Increase,5,Satisfied
EMP4755,3778,14,Low,1,Decrease,1,Satisfied
EMP4756,3779,47,Low,2,Increase,2,Neutral
EMP4757,3780,23,Low,2,Decrease,3,Neutral
EMP4758,3781,61,Medium,2,No Change,5,Neutral
EMP4759,3782,9,Low,4,Decrease,5,Unsatisfied
EMP4760,3783,68,High,2,No Change,1,Satisfied
EMP4761,2812,28,High,2,Increase,1,Satisfied
EMP4762,2516,68,Low,2,No Change,4,Unsatisfied
EMP4763,3375,28,Low,4,No Change,5,Unsatisfied
EMP4764,3784,10,Low,1,Increase,3,Satisfied
EMP4765,751,6,Low,3,No Change,5,Satisfied
EMP4766,3136,33,Medium,3,Increase,4,Neutral
EMP4767,3785,14,Medium,1,Decrease,1,Neutral
EMP4768,3786,49,Low,4,No Change,4,Neutral
EMP4769,3787,29,High,5,Decrease,2,Neutral
EMP4770,3788,8,Medium,1,Increase,5,Neutral
EMP4771,3789,1,Low,3,Increase,2,Neutral
EMP4772,2427,65,Medium,3,Increase,3,Neutral
EMP4773,1751,51,Medium,1,Increase,1,Satisfied
EMP4774,2555,48,High,5,No Change,1,Unsatisfied
EMP4775,3790,46,Low,2,Decrease,2,Neutral
EMP4776,3791,63,High,1,Decrease,3,Satisfied
EMP4777,3792,37,Low,3,Increase,1,Satisfied
EMP4778,2037,51,Medium,1,Increase,3,Unsatisfied
EMP4779,3793,49,High,5,No Change,5,Neutral
EMP4780,3794,38,Low,1,Increase,3,Satisfied
EMP4781,3795,11,Medium,3,Increase,4,Unsatisfied
EMP4782,3796,34,High,2,Increase,3,Neutral
EMP4783,3797,58,Low,2,Decrease,5,Neutral
EMP4784,3798,70,Medium,2,Decrease,4,Neutral
EMP4785,3799,60,High,2,Increase,5,Neutral
EMP4786,3800,38,Low,2,No Change,2,Unsatisfied
EMP4787,3801,19,Medium,2,Increase,4,Unsatisfied
EMP4788,3802,4,High,1,Increase,5,Satisfied
EMP4789,3803,51,Low,4,Decrease,1,Neutral
EMP4790,1603,58,Low,1,No Change,2,Neutral
EMP4791,3804,5,Low,1,No Change,4,Neutral
EMP4792,3805,1,High,3,No Change,2,Neutral
EMP4793,1772,33,Medium,3,Decrease,2,Unsatisfied
EMP4794,3806,17,Medium,3,No Change,3,Unsatisfied
EMP4795,3807,58,Low,5,Increase,3,Satisfied
EMP4796,3808,51,High,1,Increase,5,Satisfied
EMP4797,1091,26,Low,4,Decrease,4,Neutral
EMP4798,3809,67,High,3,Increase,3,Neutral
EMP4799,3810,6,Low,1,No Change,1,Unsatisfied
EMP4800,3811,30,Medium,5,No Change,2,Unsatisfied
EMP4801,236,10,High,5,No Change,5,Satisfied
EMP4802,3812,34,Medium,2,Decrease,5,Neutral
EMP4803,3322,24,Medium,2,Increase,1,Neutral
EMP4804,877,68,High,4,Decrease,4,Satisfied
EMP4805,3813,66,Medium,2,Increase,4,Unsatisfied
EMP4806,3814,49,Medium,1,Increase,1,Neutral
EMP4807,3815,44,Medium,1,Decrease,4,Unsatisfied
EMP4808,2177,32,Low,4,Increase,2,Neutral
EMP4809,3816,17,High,3,Decrease,4,Unsatisfied
EMP4810,1078,62,Low,1,Increase,2,Neutral
EMP4811,3817,13,Low,2,Decrease,3,Neutral
EMP4812,3703,49,Low,3,Decrease,2,Unsatisfied
